Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
494,Enrique Sola,es ESP,FW,Osasuna,26,1986,31,24,2056,22.8,8,1,9,8,0,0,4,0,0.35,0.04,0.39,0.35,0.39,Matches,bef2e50e
495,Roberto Soldado,es ESP,FW,Valencia,27,1985,35,33,2919,32.4,24,5,29,19,5,6,10,0,0.74,0.15,0.89,0.59,0.74,Matches,9d66fbe3
496,Alex Song,cm CMR,DFMF,Barcelona,24,1987,20,17,1539,17.1,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,1c32281d
497,Emir Spahi?,ba BIH,DF,Sevilla,31,1980,22,22,1955,21.7,1,0,1,1,0,0,10,0,0.05,0.00,0.05,0.05,0.05,Matches,009633c8
498,Miroslav Stevanovi?,ba BIH,FWMF,Sevilla,22,1990,7,0,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,73d430c6
499,Cristhian Stuani,uy URU,FWMF,Espanyol,25,1986,32,21,2143,23.8,7,4,11,7,0,0,14,0,0.29,0.17,0.46,0.29,0.46,Matches,220c11f1
500,Mario Suárez,es ESP,MF,Atlético Madrid,25,1987,29,23,2001,22.2,1,1,2,1,0,0,10,2,0.04,0.04,0.09,0.04,0.09,Matches,7106f0a0
501,Markel Susaeta,es ESP,FWMF,Athletic Club,24,1987,36,36,3062,34.0,7,5,12,7,0,0,8,1,0.21,0.15,0.35,0.21,0.35,Matches,6fd1ba62
502,Raúl Tamudo,es ESP,FW,Rayo Vallecano,34,1977,4,0,63,0.7,1,0,1,1,0,0,0,0,1.43,0.00,1.43,1.43,1.43,Matches,c026089c
503,Sergio Tejera,es ESP,MF,Espanyol,22,1990,12,3,337,3.7,1,0,1,1,0,0,5,0,0.27,0.00,0.27,0.27,0.27,Matches,3d5734ef
504,Cristian Tello,es ESP,FWMF,Barcelona,20,1991,22,12,1178,13.1,7,4,11,7,0,0,0,0,0.53,0.31,0.84,0.53,0.84,Matches,72a99e38
505,Fausto Tienza,es ESP,MF,Betis,22,1990,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,039783d3
506,David Timor,es ESP,DFMF,Osasuna,22,1989,16,10,937,10.4,1,2,3,0,1,1,3,1,0.10,0.19,0.29,0.00,0.19,Matches,174651c8
507,Fernando Tissone,ar ARG,MF,Mallorca,26,1986,15,12,1091,12.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e224238d
508,Tito,es ESP,DF,Rayo Vallecano,27,1985,33,31,2744,30.5,1,0,1,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,Matches,7cefa219
509,Joan Tomàs,es ESP,FWMF,Celta Vigo,27,1985,4,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ada6f1d
510,Toni Dovale,es ESP,DFMF,Celta Vigo,22,1990,14,0,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d4b9adcf
511,Toño,es ESP,GK,Granada,32,1979,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2ed4ea81
512,Charlie Took,cm CMR,DF,Mallorca,19,1993,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9a7434c7
513,Gaizka Toquero,es ESP,FWMF,Athletic Club,27,1984,16,1,234,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b78144a6
514,Gabriel Torje,ro ROU,FWMF,Granada,22,1989,34,28,2188,24.3,3,0,3,3,0,0,6,0,0.12,0.00,0.12,0.12,0.12,Matches,9ef94c26
515,Miguel Torres,es ESP,DF,Getafe,26,1986,21,20,1739,19.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,44b61913
516,Óliver Torres,es ESP,MF,Atlético Madrid,17,1994,8,0,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58a9a4d9
517,Roberto Torres,es ESP,MF,Osasuna,23,1989,5,1,176,2.0,1,0,1,1,0,0,0,0,0.51,0.00,0.51,0.51,0.51,Matches,d733aa38
518,Xavi Torres,es ESP,DFMF,Getafe,25,1986,35,32,2818,31.3,0,2,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches,1b51ad2f
519,Jérémy Toulalan,fr FRA,DFMF,Málaga,28,1983,19,18,1546,17.2,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,7adea561
520,Roberto Trashorras,es ESP,MF,Rayo Vallecano,31,1981,35,31,2727,30.3,1,4,5,1,0,0,6,0,0.03,0.13,0.17,0.03,0.17,Matches,5252fdf5
521,Piotr Trochowski,de GER,MF,Sevilla,28,1984,6,6,433,4.8,2,0,2,2,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,6cae08d5
522,Andrés Túñez,ve VEN,DF,Celta Vigo,25,1987,30,30,2700,30.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,6520cb34
523,Arda Turan,tr TUR,FWMF,Atlético Madrid,25,1987,32,26,2148,23.9,5,3,8,5,0,0,7,0,0.21,0.13,0.34,0.21,0.34,Matches,017ab4d4
524,Álvaro Vadillo,es ESP,FWMF,Betis,17,1994,14,3,507,5.6,0,2,2,0,0,0,3,0,0.00,0.36,0.36,0.00,0.36,Matches,61b62b33
525,Víctor Valdés,es ESP,GK,Barcelona,30,1982,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e029e404
526,Nelson Valdez,py PAR,FW,Valencia,28,1983,28,6,785,8.7,6,0,6,6,0,0,4,0,0.69,0.00,0.69,0.69,0.69,Matches,040d8500
527,Valdo,cv CPV,FWMF,Levante,31,1981,13,6,659,7.3,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,5d34e206
528,Juan Valera Espín,es ESP,DFMF,Getafe,27,1984,30,30,2587,28.7,2,0,2,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches,947fa33c
529,Marc Valiente,es ESP,DF,Valladolid,25,1987,28,28,2404,26.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,fd333066
530,Raphaël Varane,fr FRA,DFMF,Real Madrid,19,1993,15,12,1125,12.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f8e9423
531,Javi Varas,es ESP,GK,Celta Vigo,29,1982,35,35,3103,34.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,6db3da37
532,Álvaro Vázquez,es ESP,FW,Getafe,21,1991,29,14,1316,14.6,4,0,4,4,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches,d2d8675a
533,Álvaro Vázquez,es ESP,FW,Espanyol,21,1991,2,2,139,1.5,1,0,1,1,0,0,0,0,0.65,0.00,0.65,0.65,0.65,Matches,d2d8675a
534,Franco Vázquez,ar ARG,FWMF,Rayo Vallecano,23,1989,18,8,748,8.3,3,0,3,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matches,467bae22
535,Jesús Vázquez,es ESP,MF,La Coruña,32,1980,5,2,177,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,96b3239f
536,Carlos Vela,mx MEX,FWMF,Real Sociedad,23,1989,35,32,2689,29.9,14,10,24,10,4,4,10,0,0.47,0.33,0.80,0.33,0.67,Matches,e0cd04e0
537,Joan Verdú,es ESP,MF,Espanyol,29,1983,37,36,3083,34.3,9,3,12,5,4,4,7,0,0.26,0.09,0.35,0.15,0.23,Matches,61508522
