Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
341,François Marque,fr FRA,DF,Bastia,29,1983,6,5,435,4.8,1,0,1,1,0,0,2,1,0.21,0.00,0.21,0.21,0.21,Matches,47def789
342,Anthony Martial,fr FRA,FWMF,Lyon,16,1995,3,0,50,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8b788c01
343,Johan Martial,fr FRA,DF,Brest,21,1991,19,18,1596,17.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,33406eee
344,Jonas Martin,fr FRA,DFMF,Montpellier,22,1990,16,4,516,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,468fdbad
345,Marvin Martin,fr FRA,MF,Lille,24,1988,32,29,2418,26.9,0,6,6,0,0,0,10,0,0.00,0.22,0.22,0.00,0.22,Matches,f4319ee8
346,Joris Marveaux,mq MTQ,MF,Montpellier,29,1982,7,1,218,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df8795f4
347,Maka Mary,fr FRA,DF,Bastia,23,1989,7,5,479,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3e6ff51c
348,Rudy Mater,fr FRA,DF,Valenciennes,31,1980,25,24,2009,22.3,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,9c474d1f
349,Blaise Matuidi,fr FRA,MF,Paris S-G,25,1987,37,35,3132,34.8,5,0,5,5,0,0,4,1,0.14,0.00,0.14,0.14,0.14,Matches,c0cddebe
350,Neal Maupay,fr FRA,FWMF,Nice,15,1996,15,3,456,5.1,3,0,3,3,0,0,1,0,0.59,0.00,0.59,0.59,0.59,Matches,4bcf39f6
351,Nicolas Maurice-Belay,fr FRA,FWMF,Bordeaux,27,1985,29,22,1871,20.8,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,8a8e4f0c
352,Hélder Maurílio,br BRA,DFMF,Nancy,24,1988,4,4,318,3.5,0,1,1,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,cf687463
353,Chris Mavinga,cd COD,DF,Rennes,21,1991,27,27,2321,25.8,0,1,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04,Matches,fda36cfb
354,Rio Mavuba,fr FRA,MF,Lille,28,1984,19,17,1532,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,48c16bf5
355,Maxwell,br BRA,DF,Paris S-G,30,1981,33,33,2933,32.6,2,3,5,2,0,0,2,0,0.06,0.09,0.15,0.06,0.15,Matches,6f08cece
356,Kévin Mayi,ga GAB,FWMF,Saint-Étienne,19,1993,7,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6a26e528
357,Iheb Mbarki,tn TUN,DFMF,Evian,20,1992,15,6,559,6.2,0,1,1,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches,9b8328c0
358,Stéphane Mbia,cm CMR,DFMF,Marseille,26,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c39d9657
359,Carl Medjani,dz ALG,DFMF,Ajaccio,27,1985,19,19,1697,18.9,1,2,3,1,0,0,1,0,0.05,0.11,0.16,0.05,0.16,Matches,70c2f41a
360,Maor Melikson,il ISR,MF,Valenciennes,27,1984,16,13,1127,12.5,2,1,3,2,0,0,0,0,0.16,0.08,0.24,0.16,0.24,Matches,ffc3c7ba
361,Túlio de Melo,br BRA,FW,Lille,27,1985,23,4,678,7.5,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,a2a9ab91
362,Lucas Mendes,br BRA,DF,Marseille,22,1990,25,22,1995,22.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,5169f27f
363,Ryan Mendes,cv CPV,FWMF,Lille,22,1990,9,3,328,3.6,2,1,3,2,0,0,1,0,0.55,0.27,0.82,0.55,0.82,Matches,ba6e01ab
364,Bernard Mendy,fr FRA,DFFW,Brest,30,1981,31,30,2665,29.6,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches,ea52a7a5
365,Jérémy Ménez,fr FRA,FWMF,Paris S-G,25,1987,30,24,2042,22.7,5,7,12,5,0,0,5,0,0.22,0.31,0.53,0.22,0.53,Matches,41976af1
366,John Mensah,gh GHA,DF,Rennes,29,1982,4,3,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,142ed694
367,Jonathan Mensah,gh GHA,DF,Evian,22,1990,6,6,480,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,8087e6cb
368,Camel Meriem,fr FRA,MF,Nice,32,1979,24,14,1163,12.9,3,2,5,3,0,0,0,0,0.23,0.15,0.39,0.23,0.39,Matches,ebef883d
369,Teddy Mézague,fr FRA,DF,Montpellier,22,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e0760140
370,Jean-Pascal Mignot,fr FRA,DF,Saint-Étienne,31,1981,7,7,607,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9226e027
371,Yassin Mikari,tn TUN,DFMF,Sochaux,29,1983,12,5,516,5.7,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,64f5a574
372,Anthony Modeste,fr FRA,FW,Bastia,24,1988,36,35,3025,33.6,15,3,18,12,3,5,4,1,0.45,0.09,0.54,0.36,0.45,Matches,34e4343c
373,Yohan Mollo,fr FRA,DFFW,Saint-Étienne,23,1989,19,15,1065,11.8,4,7,11,4,0,0,1,0,0.34,0.59,0.93,0.34,0.93,Matches,74950bcc
374,Yohan Mollo,fr FRA,DFFW,Nancy,23,1989,17,16,1162,12.9,3,4,7,3,0,0,3,0,0.23,0.31,0.54,0.23,0.54,Matches,74950bcc
375,Cédric Mongongu,cd COD,DF,Evian,23,1989,18,18,1539,17.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,13f4ca73
376,Kévin Monnet-Paquet,fr FRA,FWMF,Lorient,23,1988,35,28,2612,29.0,6,1,7,6,0,0,2,0,0.21,0.03,0.24,0.21,0.24,Matches,4a57580c
377,Víctor Montaño,co COL,FW,Rennes,28,1984,10,3,364,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches,bcd514bc
