Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
315,Abdul Majeed Waris,gh GHA,FWMF,Nantes,26,1991,33,25,2246,25.0,5,3,8,4,1,1,3,0,5.7,4.9,2.6,7.5,70,54,239,0.20,0.12,0.32,0.16,0.28,0.23,0.10,0.33,0.20,0.30,Matches,46907171
316,Jean-Victor Makengo,fr FRA,MFFW,Nice,20,1998,25,11,1029,11.4,1,0,1,1,0,0,3,0,1.4,1.4,1.0,2.5,34,43,55,0.09,0.00,0.09,0.09,0.09,0.13,0.09,0.22,0.13,0.22,Matches,22bfb57e
317,Antonio Mance,hr CRO,FW,Nantes,22,1995,5,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,171bf11d
318,Vincent Manceau,fr FRA,DF,Angers,29,1989,31,31,2790,31.0,1,1,2,1,0,0,2,0,0.8,0.8,1.3,2.1,45,130,98,0.03,0.03,0.06,0.03,0.06,0.03,0.04,0.07,0.03,0.07,Matches,c26a3918
319,Steve Mandanda,fr FRA,GK,Marseille,33,1985,31,31,2735,30.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1d2d5cc8
320,Reinildo Mandava,mz MOZ,DF,Lille,24,1994,3,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,4,8,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,Matches,c20bdcd7
321,Thomas Mangani,fr FRA,MF,Angers,31,1987,29,18,1598,17.8,3,0,3,0,3,4,2,1,3.9,0.8,3.1,3.8,16,125,42,0.17,0.00,0.17,0.00,0.00,0.22,0.17,0.39,0.04,0.22,Matches,c801616a
322,Harrison Manzala,cd COD,MFFW,Angers,24,1994,8,0,74,0.8,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,2,11,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.78,0.78,0.78,Matches,392d98fc
323,Myziane Maolida,fr FRA,FW,Nice,19,1999,14,10,952,10.6,0,3,3,0,0,0,2,0,2.5,2.5,1.8,4.3,35,46,113,0.00,0.28,0.28,0.00,0.28,0.23,0.17,0.40,0.23,0.40,Matches,706a60e1
324,Faitout Maouassa,fr FRA,DF,Nîmes,20,1998,27,25,2137,23.7,0,1,1,0,0,0,2,1,0.7,0.7,0.7,1.4,75,76,67,0.00,0.04,0.04,0.00,0.04,0.03,0.03,0.06,0.03,0.06,Matches,e54a9890
325,Fernando Marçal,br BRA,DF,Lyon,29,1989,12,12,878,9.8,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,25,89,39,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,9ae9eaea
326,Marcelo,br BRA,DF,Lyon,31,1987,33,33,2878,32.0,0,1,1,0,0,0,6,0,2.3,2.3,1.4,3.7,22,190,4,0.00,0.03,0.03,0.00,0.03,0.07,0.04,0.11,0.07,0.11,Matches,e3d0b0c4
327,Mariano,do DOM,FW,Lyon,24,1993,3,2,143,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,0,8,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.20,0.15,0.20,Matches,5c4dc0ff
328,Jordan Marié,fr FRA,MF,Dijon,26,1991,26,20,1803,20.0,1,1,2,1,0,0,4,0,1.1,1.1,0.6,1.7,17,101,44,0.05,0.05,0.10,0.05,0.10,0.05,0.03,0.08,0.05,0.08,Matches,0d2158d5
329,Marquinhos,br BRA,DFMF,Paris S-G,24,1994,30,30,2693,29.9,3,2,5,3,0,0,2,1,2.0,2.0,1.3,3.4,19,179,13,0.10,0.07,0.17,0.10,0.17,0.07,0.04,0.11,0.07,0.11,Matches,d5f2f82b
330,Jonas Martin,fr FRA,MF,Strasbourg,28,1990,23,23,2059,22.9,3,1,4,1,2,3,9,0,3.9,1.5,1.7,3.2,46,153,46,0.13,0.04,0.17,0.04,0.09,0.17,0.07,0.24,0.07,0.14,Matches,468fdbad
331,Marvin Martin,fr FRA,MF,Reims,30,1988,13,8,623,6.9,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,6,36,30,0.00,0.14,0.14,0.00,0.14,0.04,0.15,0.20,0.04,0.20,Matches,f4319ee8
332,Pablo Martinez,fr FRA,DF,Strasbourg,29,1989,32,32,2815,31.3,3,1,4,3,0,0,7,0,1.3,1.3,0.6,1.9,28,148,7,0.10,0.03,0.13,0.10,0.13,0.04,0.02,0.06,0.04,0.06,Matches,1ad8cb67
333,Gelson Martins,pt POR,FWMF,Monaco,23,1995,16,16,1389,15.4,4,2,6,4,0,0,1,0,3.3,3.3,2.3,5.6,69,54,152,0.26,0.13,0.39,0.26,0.39,0.22,0.15,0.36,0.22,0.36,Matches,3ef0fa48
334,Han-Noah Massengo,fr FRA,MF,Monaco,17,2001,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,eba1e557
335,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,29,1989,22,8,802,8.9,3,0,3,3,0,0,0,0,4.2,4.2,0.3,4.4,22,20,81,0.34,0.00,0.34,0.34,0.34,0.47,0.03,0.50,0.47,0.50,Matches,0e6bc38c
336,Kylian Mbappé,fr FRA,FW,Paris S-G,19,1998,29,24,2343,26.0,33,7,40,32,1,2,5,1,28.0,26.4,5.4,31.8,114,97,311,1.27,0.27,1.54,1.23,1.50,1.08,0.21,1.28,1.01,1.22,Matches,42fd9c7f
337,Loïc Mbe Soh,fr FRA,DF,Paris S-G,17,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,4,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,8f534f8e
338,Nolan Mbemba,cg CGO,MFDF,Reims,23,1995,8,4,357,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,26,7,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches,6c9642ae
339,Adama Mbengue,sn SEN,DF,Caen,24,1993,11,8,739,8.2,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,17,21,20,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,b931d9d1
340,Stéphane Mbia,cm CMR,DFMF,Toulouse,32,1986,5,5,446,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,8,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches,c39d9657
341,Kara Mbodji,sn SEN,DF,Nantes,28,1989,6,6,506,5.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,5,17,1,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,8325870c
342,Jordi Mboula,es ESP,FWMF,Monaco,19,1999,7,3,276,3.1,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.3,15,3,37,0.00,0.00,0.00,0.00,0.00,0.39,0.02,0.42,0.39,0.42,Matches,4887118d
343,Farid El Melali,dz ALG,MFFW,Angers,21,1997,18,0,328,3.6,0,1,1,0,0,0,1,0,0.4,0.4,0.2,0.6,13,12,34,0.00,0.27,0.27,0.00,0.27,0.11,0.06,0.17,0.11,0.17,Matches,d21e361a
344,Memphis,nl NED,FWMF,Lyon,24,1994,36,29,2737,30.4,10,10,20,10,0,2,5,0,14.3,12.7,10.7,23.4,108,176,281,0.33,0.33,0.66,0.33,0.66,0.47,0.35,0.82,0.42,0.77,Matches,8f696594
345,Pedro Mendes,pt POR,DF,Montpellier,27,1990,31,31,2667,29.6,1,0,1,1,0,0,7,0,0.9,0.9,0.4,1.2,23,93,5,0.03,0.00,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Matches,6690ef25
346,Thiago Mendes,br BRA,MF,Lille,26,1992,35,35,3074,34.2,0,5,5,0,0,0,10,0,1.5,1.5,4.8,6.3,39,231,44,0.00,0.15,0.15,0.00,0.15,0.04,0.14,0.18,0.04,0.18,Matches,c6e5d20f
347,Stiven Mendoza,co COL,FWMF,Amiens,26,1992,25,22,1877,20.9,2,2,4,2,0,0,4,0,2.9,2.9,1.3,4.2,62,80,140,0.10,0.10,0.19,0.10,0.19,0.14,0.06,0.20,0.14,0.20,Matches,e68f2cb4
348,Alexandre Mendy,gw GNB,FW,Guingamp,24,1994,16,8,767,8.5,3,0,3,3,0,0,2,0,3.0,3.0,1.0,3.9,5,7,37,0.35,0.00,0.35,0.35,0.35,0.35,0.11,0.46,0.35,0.46,Matches,e067808c
349,Edouard Mendy,sn SEN,GK,Reims,26,1992,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,33887998
350,Ferland Mendy,fr FRA,DF,Lyon,23,1995,30,27,2531,28.1,2,1,3,2,0,0,2,0,0.9,0.9,3.2,4.1,111,163,212,0.07,0.04,0.11,0.07,0.11,0.03,0.11,0.14,0.03,0.14,Matches,3cefcaef
351,Mehdi Merghem,fr FRA,FWMF,Guingamp,21,1997,9,9,721,8.0,0,1,1,0,0,0,3,0,1.6,1.6,0.1,1.7,20,31,49,0.00,0.12,0.12,0.00,0.12,0.20,0.02,0.21,0.20,0.21,Matches,49000148
352,Romain Métanire,mg MAD,DF,Reims,28,1990,5,4,313,3.5,0,0,0,0,0,0,1,1,0.5,0.5,0.0,0.5,6,10,4,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14,Matches,0fb21da9
353,Thomas Meunier,be BEL,DF,Paris S-G,26,1991,22,19,1610,17.9,3,3,6,3,0,0,2,0,2.5,2.5,3.3,5.8,62,81,151,0.17,0.17,0.34,0.17,0.34,0.14,0.18,0.32,0.14,0.32,Matches,e162b013
354,Mexer,mz MOZ,DF,Rennes,29,1988,29,29,2469,27.4,0,0,0,0,0,0,3,0,0.6,0.6,0.2,0.8,4,41,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,ce492295
355,Matt Miazga,us USA,DF,Nantes,23,1995,8,8,720,8.0,0,0,0,0,0,0,5,0,0.3,0.3,0.3,0.6,1,32,0,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches,9fc0f253
356,Clément Michelin,fr FRA,DF,Toulouse,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cb9ec45d
357,Florian Miguel,fr FRA,DF,Nîmes,21,1996,13,12,1117,12.4,0,1,1,0,0,0,2,1,1.2,1.2,1.1,2.3,13,16,19,0.00,0.08,0.08,0.00,0.08,0.09,0.09,0.18,0.09,0.18,Matches,b66d1d8a
358,Kostas Mitroglou,gr GRE,FW,Marseille,30,1988,14,7,580,6.4,3,0,3,3,0,0,0,0,4.4,4.4,0.2,4.6,3,5,22,0.47,0.00,0.47,0.47,0.47,0.69,0.03,0.72,0.69,0.72,Matches,c6ac6579
359,Stefan Mitrovi?,rs SRB,DF,Strasbourg,28,1990,34,34,3026,33.6,0,0,0,0,0,0,8,2,1.3,1.3,0.3,1.7,6,50,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,e6777e6b
360,Hakim El Mokeddem,br BRA,FWMF,Toulouse,19,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,1.09,1.09,0.00,1.09,Matches,e493cff8
361,Florent Mollet,fr FRA,MF,Montpellier,26,1991,32,31,2564,28.5,6,4,10,6,0,0,6,1,3.9,3.9,7.1,11.1,67,168,228,0.21,0.14,0.35,0.21,0.35,0.14,0.25,0.39,0.14,0.39,Matches,7e82a78f
362,Thomas Monconduit,fr FRA,MF,Amiens,27,1991,33,32,2818,31.3,0,1,1,0,0,0,6,0,0.6,0.6,2.1,2.6,25,199,31,0.00,0.03,0.03,0.00,0.03,0.02,0.07,0.08,0.02,0.08,Matches,84d94b91
363,Kévin Monnet-Paquet,fr FRA,DFMF,Saint-Étienne,29,1988,23,16,1482,16.5,1,1,2,1,0,0,4,0,1.8,1.8,1.0,2.8,51,56,97,0.06,0.06,0.12,0.06,0.12,0.11,0.06,0.17,0.11,0.17,Matches,4a57580c
364,Steven Moreira,fr FRA,DFMF,Toulouse,23,1994,10,10,863,9.6,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.7,19,29,38,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,f10983ae
365,Jérémy Morel,mg MAD,DF,Lyon,34,1984,12,12,1064,11.8,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,8,67,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,e97150c0
366,Lebo Mothiba,za RSA,FW,Strasbourg,22,1996,32,18,1771,19.7,9,2,11,8,1,1,3,0,7.0,6.2,1.4,7.6,28,22,164,0.46,0.10,0.56,0.41,0.51,0.36,0.07,0.43,0.32,0.39,Matches,3eaf8817
367,Lebo Mothiba,za RSA,FW,Lille,22,1996,3,3,253,2.8,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,2,2,9,0.36,0.00,0.36,0.36,0.36,0.03,0.05,0.08,0.03,0.08,Matches,3eaf8817
368,François Moubandje,ch SUI,DF,Toulouse,28,1990,22,21,1935,21.5,0,0,0,0,0,0,3,0,0.4,0.4,1.0,1.4,35,75,79,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06,Matches,6ca88b2a
369,Jessy Moulin,fr FRA,GK,Saint-Étienne,32,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,28a65a2c
370,Herman Moussaki,fr FRA,MFFW,Caen,19,1999,6,2,204,2.3,0,1,1,0,0,0,1,0,0.2,0.2,0.2,0.4,5,1,14,0.00,0.44,0.44,0.00,0.44,0.11,0.07,0.18,0.11,0.18,Matches,63a10528
371,Samuel Moutoussamy,cd COD,MFFW,Nantes,21,1996,28,19,1648,18.3,2,3,5,2,0,0,0,0,2.3,2.3,1.9,4.2,38,61,93,0.11,0.16,0.27,0.11,0.27,0.13,0.10,0.23,0.13,0.23,Matches,af0c835b
372,Ndombe Mubele,cd COD,FW,Toulouse,24,1994,15,4,465,5.2,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.3,12,5,39,0.19,0.00,0.19,0.19,0.19,0.18,0.06,0.24,0.18,0.24,Matches,176674ab
373,Kévin N'Doram,fr FRA,DFMF,Monaco,22,1996,4,2,195,2.2,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,5,15,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,e50623a0
374,Abdallah N'dour,sn SEN,DF,Strasbourg,24,1993,4,4,292,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,5,10,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,4749367a
375,Cheikh N'Doye,sn SEN,MF,Angers,32,1986,27,26,2334,25.9,0,3,3,0,0,0,4,0,2.8,2.3,1.7,3.9,23,94,91,0.00,0.12,0.12,0.00,0.12,0.11,0.06,0.17,0.09,0.15,Matches,f1b2365a
376,Nathan N'Goumou,fr FRA,FW,Toulouse,18,2000,1,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,e110ea4b
377,Clinton N'Jie,cm CMR,FW,Marseille,24,1993,17,3,364,4.0,3,2,5,3,0,0,0,0,1.0,1.0,0.9,1.9,15,5,36,0.74,0.49,1.24,0.74,1.24,0.24,0.23,0.47,0.24,0.47,Matches,77f278a0
378,Georges-Kévin N'Koudou,cm CMR,FW,Monaco,23,1995,3,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,5,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches,76c131da
379,Stanley N'Soki,fr FRA,DF,Paris S-G,19,1999,12,8,698,7.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,19,32,43,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,61590953
380,Naldo,br BRA,DF,Monaco,35,1982,7,5,301,3.3,0,0,0,0,0,0,0,2,0.6,0.6,0.0,0.6,2,7,0,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.17,0.16,0.17,Matches,03bd0bf4
381,Aly Ndom,fr FRA,MF,Caen,22,1996,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,df819670
382,Aly Ndom,fr FRA,MF,Reims,22,1996,11,3,363,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,11,27,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches,df819670
383,Tanguy Ndombele,fr FRA,MF,Lyon,21,1996,34,31,2690,29.9,1,7,8,1,0,0,3,0,1.9,1.9,3.6,5.5,81,266,61,0.03,0.23,0.27,0.03,0.27,0.06,0.12,0.18,0.06,0.18,Matches,5cdddffa
384,Neymar,br BRA,MFFW,Paris S-G,26,1992,17,16,1439,16.0,15,7,22,10,5,5,2,0,11.0,7.1,6.9,14.0,125,177,138,0.94,0.44,1.38,0.63,1.06,0.69,0.43,1.12,0.44,0.87,Matches,69384e5d
385,Yeni Ngbakoto,cd COD,MFFW,Guingamp,26,1992,15,4,566,6.3,1,0,1,1,0,0,0,0,1.6,1.6,0.8,2.4,8,13,36,0.16,0.00,0.16,0.16,0.16,0.25,0.14,0.39,0.25,0.39,Matches,813aae2f
386,M'Baye Niang,sn SEN,FWMF,Rennes,23,1994,29,19,1793,19.9,11,4,15,9,2,2,5,0,7.8,6.3,1.7,8.0,63,44,115,0.55,0.20,0.75,0.45,0.65,0.39,0.09,0.48,0.31,0.40,Matches,2054d037
387,Casimir Ninga,td CHA,FWMF,Caen,25,1993,33,28,2468,27.4,6,3,9,5,1,1,9,0,5.6,4.8,2.5,7.3,95,27,185,0.22,0.11,0.33,0.18,0.29,0.20,0.09,0.30,0.18,0.27,Matches,91f2da4c
388,Christopher Nkunku,fr FRA,MFFW,Paris S-G,20,1997,22,13,1156,12.8,3,2,5,3,0,0,0,0,2.6,2.6,3.1,5.7,52,61,130,0.23,0.16,0.39,0.23,0.39,0.21,0.24,0.44,0.21,0.44,Matches,7c56da38
389,Arnaud Nordin,fr FRA,FWMF,Saint-Étienne,20,1998,25,11,1050,11.7,3,1,4,3,0,0,2,0,3.7,3.7,2.1,5.8,53,30,95,0.26,0.09,0.34,0.26,0.34,0.32,0.18,0.49,0.32,0.49,Matches,7b9a9e25
390,Gerzino Nyamsi,fr FRA,DF,Rennes,21,1997,8,6,539,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,6,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,6043997c
391,Lucas Ocampos,ar ARG,FWMF,Marseille,24,1994,34,31,2708,30.1,4,8,12,4,0,0,11,0,5.7,5.7,3.4,9.1,85,54,210,0.13,0.27,0.40,0.13,0.40,0.19,0.11,0.30,0.19,0.30,Matches,a08b974a
392,Sheyi Ojo,eng ENG,FWMF,Reims,21,1997,15,3,468,5.2,0,0,0,0,0,0,0,0,1.3,1.3,0.2,1.4,14,7,47,0.00,0.00,0.00,0.00,0.00,0.24,0.03,0.28,0.24,0.28,Matches,7b9a86e6
393,Alexandre Olliero,fr FRA,GK,Nantes,22,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,c977ef13
394,Prince Oniangué,cg CGO,MF,Caen,29,1988,31,26,2343,26.0,2,0,2,2,0,0,3,0,3.6,3.6,0.6,4.2,15,100,20,0.08,0.00,0.08,0.08,0.08,0.14,0.02,0.16,0.14,0.16,Matches,9e27e5de
395,Otávio,br BRA,MF,Bordeaux,24,1994,33,33,2875,31.9,0,2,2,0,0,0,4,0,0.8,0.8,0.4,1.2,20,151,20,0.00,0.06,0.06,0.00,0.06,0.02,0.01,0.04,0.02,0.04,Matches,243f4a0b
396,Remi Oudin,fr FRA,FWMF,Reims,21,1996,37,32,2612,29.0,10,4,14,10,0,0,4,0,8.5,8.5,3.0,11.5,42,58,202,0.34,0.14,0.48,0.34,0.48,0.29,0.10,0.40,0.29,0.40,Matches,ea02beaf
397,Ambroise Oyongo,cm CMR,DF,Montpellier,27,1991,26,25,2136,23.7,2,0,2,2,0,0,5,0,1.1,1.1,1.2,2.3,52,87,109,0.08,0.00,0.08,0.08,0.08,0.05,0.05,0.10,0.05,0.10,Matches,e3e05edf
398,Pablo,br BRA,DF,Bordeaux,27,1991,25,25,1936,21.5,1,1,2,1,0,0,2,3,1.2,1.2,0.3,1.5,5,25,1,0.05,0.05,0.09,0.05,0.09,0.06,0.01,0.07,0.06,0.07,Matches,29d8ad3f
399,Vincent Pajot,fr FRA,MF,Angers,27,1990,13,10,713,7.9,0,0,0,0,0,0,2,0,0.6,0.6,0.7,1.3,6,30,17,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17,Matches,f86ca403
400,Sergi Palencia,es ESP,DF,Bordeaux,22,1996,25,22,1986,22.1,0,3,3,0,0,0,6,0,0.2,0.2,1.7,1.8,49,84,82,0.00,0.14,0.14,0.00,0.14,0.01,0.07,0.08,0.01,0.08,Matches,19f8e480
401,Nicolas Pallois,fr FRA,DF,Nantes,30,1987,24,24,2160,24.0,2,0,2,2,0,0,8,0,1.3,1.3,0.1,1.4,22,90,7,0.08,0.00,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06,Matches,779847d6
402,Mickaël Panos,fr FRA,DF,Saint-Étienne,21,1997,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d8fc044e
403,Elhadji Pape Diaw,sn SEN,DF,Angers,23,1994,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,51450467
404,Gaëtan Paquiez,fr FRA,DF,Nîmes,24,1994,20,14,1329,14.8,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.4,10,40,30,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,475583ff
405,Leandro Paredes,ar ARG,MF,Paris S-G,24,1994,16,14,1249,13.9,0,2,2,0,0,0,1,0,0.6,0.6,2.7,3.3,10,112,6,0.00,0.14,0.14,0.00,0.14,0.04,0.20,0.24,0.04,0.24,Matches,dff153a4
406,Mateo Pavlovi?,ba BIH,DF,Angers,28,1990,30,28,2490,27.7,2,1,3,2,0,0,7,1,3.6,3.6,0.2,3.8,1,31,4,0.07,0.04,0.11,0.07,0.11,0.13,0.01,0.14,0.13,0.14,Matches,450e277f
407,Dimitri Payet,fr FRA,MFFW,Marseille,31,1987,31,23,1904,21.2,4,6,10,2,2,3,3,0,5.6,3.2,6.7,9.9,55,119,149,0.19,0.28,0.47,0.09,0.38,0.26,0.32,0.58,0.15,0.47,Matches,58ae47b2
408,Stef Peeters,be BEL,MF,Caen,26,1992,7,5,407,4.5,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,6,22,7,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11,Matches,2f8f43f3
409,Jordan Pefok,us USA,FW,Rennes,22,1996,15,7,608,6.8,3,1,4,3,0,0,0,0,4.2,4.2,0.2,4.3,3,4,36,0.44,0.15,0.59,0.44,0.59,0.62,0.02,0.64,0.62,0.64,Matches,b684a484
410,Pelé,gw GNB,MF,Monaco,26,1991,8,4,469,5.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,33,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches,743fdcd3
411,Yohann Pelé,fr FRA,GK,Marseille,35,1982,9,7,682,7.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,76806215
412,Maxime Pélican,fr FRA,FWMF,Nice,20,1998,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,09f24df6
413,Pietro Pellegri,it ITA,FWMF,Monaco,17,2001,3,0,82,0.9,1,0,1,1,0,0,1,0,0.1,0.1,0.1,0.1,2,1,4,1.10,0.00,1.10,1.10,1.10,0.06,0.06,0.12,0.06,0.12,Matches,a44d3a3c
414,Théo Pellenard,fr FRA,DF,Angers,24,1994,6,6,495,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,20,28,30,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,97fb4608
415,Andy Pelmard,fr FRA,DF,Nice,18,2000,4,4,275,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,f18d7ab2
416,Nicolas Pépé,ci CIV,FWMF,Lille,23,1995,38,37,3324,36.9,22,11,33,13,9,10,1,0,21.1,13.3,9.6,22.8,139,116,293,0.60,0.30,0.89,0.35,0.65,0.57,0.26,0.83,0.36,0.62,Matches,57e3f0c7
417,Loïc Perrin,fr FRA,DF,Saint-Étienne,32,1985,31,31,2700,30.0,1,1,2,1,0,0,2,0,1.4,1.4,0.8,2.2,15,102,3,0.03,0.03,0.07,0.03,0.07,0.05,0.03,0.07,0.05,0.07,Matches,6b200d45
418,Matthias Phaeton,gp GLP,FWMF,Guingamp,18,2000,4,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,Matches,42c8ede1
419,Lebogang Phiri,za RSA,MF,Guingamp,23,1994,24,23,1928,21.4,0,0,0,0,0,0,3,0,0.5,0.5,0.6,1.1,19,126,16,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches,b6dac747
420,Jérémy Pied,fr FRA,DF,Lille,29,1989,11,4,469,5.2,0,2,2,0,0,0,0,0,0.0,0.0,1.1,1.1,14,21,30,0.00,0.38,0.38,0.00,0.38,0.00,0.20,0.20,0.00,0.20,Matches,a634b9d2
